media_descriptor,copyright_institution,photographer,species,identification_method,lifestage,caption,sex,source,phylum,image_file,genus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0013--69--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0014.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0001.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0002.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0003.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0004.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0005.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0006--697--head--40x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0007.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0008--697--tail--40x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0010.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0012.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0013.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0014.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0015.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0016.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0017--697--spermatheca--vulva--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0018.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0019.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/115-T697--Pratylenchus--penetrans/T697--Pratylenchus--penetrans/spermatheca0020--697--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0023.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0024.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0025.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0026.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0027.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0028.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0029.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0030.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0031--698--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0032.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0033.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0034.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0035.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0036.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0037.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0038.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/116-T698--Pratylenchus--penetrans/T698--Pratylenchus--penetrans/spermatheca0039.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0001.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0002.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0003.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0004.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0005.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0006.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0007--699--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0008.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0010.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0012.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/117-T699--Pratylenchus--penetrans/T699--Pratylenchus--penetrans/spermatheca0013.png,Pratylenchus
Occurrence,,None,Pratylenchus dunensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/118-T70--Pratylenchus--dunensis/T70--Pratylenchus--dunensis/seq0000.png,Pratylenchus
Occurrence,,None,Pratylenchus dunensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/118-T70--Pratylenchus--dunensis/T70--Pratylenchus--dunensis/seq0001--70--habitus--10x.png,Pratylenchus
Occurrence,,None,Pratylenchus dunensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/118-T70--Pratylenchus--dunensis/T70--Pratylenchus--dunensis/seq0002--70--tail--100x.png,Pratylenchus
